item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence,source_item_id,source_organization,series_id,series_label,series_type,series_analysis_note,is_recurring_series
TC078-EVT-014,TC078,Jewish Community Action,2026-03-22,website,faith,ethnocultural,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,1,2,0,2,0,1,1,0,explicit,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,attend_event,specific,moderate,faith_community,1,1,0,0,1,Freedom Seder links liberation tradition to contemporary struggles.,Solidarity pride hope and moral concern are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-014,Jewish Community Action,,,,,0
TC078-EVT-015,TC078,Jewish Community Action,2026-03-23,website,faith,advocacy,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,2,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,attend_event;contact_official,specific,high,policymakers,1,2,0,0,1,Lobby day frames reproductive freedom as a rights issue requiring legislative action.,Moderate solidarity defiance and urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-015,Jewish Community Action,,,,,0
TC050-WEB-013,TC050,Project for Pride in Living,2026-03-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Equity/talent leadership appointment signals organizational continuity.,Low hope pride reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-013,Project for Pride in Living,,,,,0
TC075-EVT-015,TC075,Unidos MN,2026-03-23,website,advocacy,service,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,1,0,2,0,0,1,0,1,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,attend_event;other,specific,moderate,general_public,1,1,0,0,1,Climate-equity meeting invites participation toward accessible clean energy.,Solidarity hope and efficacy lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-015,Unidos MN,UNIDOS_CLIMATE_EQUITY_2026,Climate Equity Organizing,recurring_community_meeting,Repeated climate-equity organizing series.,1
TC073-WEB-014,TC073,Center for Victims of Torture,2026-03-24,website,service,advocacy,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,3,2,3,3,0,3,0,1,0,mixed,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,donate;volunteer;mutual_aid,general,moderate,supporters_donors,1,1,0,1,1,Community support during surge is highlighted in monthly issue.,Solidarity care hope gratitude and reassurance dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC073-WEB-014,Center for Victims of Torture,,,,,0
TC078-EVT-016,TC078,Jewish Community Action,2026-03-24,website,faith,advocacy,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,2,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,attend_event;contact_official,specific,moderate,policymakers,1,2,0,0,1,ERA webinar supports rights advocacy and collective efficacy.,Moderate solidarity and moral urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-016,Jewish Community Action,,,,,0
TC064-LI-003,TC064,The Advocates for Human Rights,2026-03-24,LinkedIn,advocacy,legal,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,3,1,2,2,2,0,0,0,0,2,2,0,explicit,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,,none,"none,general_public",0,2,1,0,0,"The post frames fast-track Somali immigration-court processing as threatening fair asylum procedures, meaningful access to counsel, and legal norms.","Moral outrage is dominant, with anger, fear, anxiety, solidarity, empathy, care, defiance, and urgency also present.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC064-LI-003,The Advocates for Human Rights,,,,,0
TC075-EVT-016,TC075,Unidos MN,2026-03-24,website,service,economic_development,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Library outreach provides energy jobs and community resources.,Hope/reassurance through practical efficacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-016,Unidos MN,UNIDOS_SUSTAINABLE_HOME_LIBRARY_2026,Sustainable Home Program at the Library,recurring_service_outreach,Repeated library outreach; candidate-tier Feb. 24 and Mar. 10 events belong to same series if later promoted.,1
TC065-WEB-003,TC065,Volunteer Lawyers Network,2026-03-24,website,legal,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,implicit,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,volunteer;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Orientation increases volunteer capacity.,Low solidarity care and reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC065-WEB-003,Volunteer Lawyers Network,VLN_ORIENTATION_2026,New Volunteer Orientation,recurring_volunteer_orientation,Repeated volunteer orientation; consider series-collapsed robustness check.,1
TC038-EVT-023,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-03-25,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-023,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC058-WEB-025,TC058,Mid-Minnesota Legal Aid,2026-03-25,website,legal,service,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,none,none,immigrants_refugees,0,1,1,0,1,Appellate ruling is framed around detention and bond-hearing rights.,Restrained legal framing with low fear/outrage.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-025,Mid-Minnesota Legal Aid,,,,,0
TC050-WEB-014,TC050,Project for Pride in Living,2026-03-25,website,housing,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,2,2,1,2,0,0,1,1,2,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,2,0,1,1,Supplemental budget is framed as opportunity to strengthen housing stability/affordability.,Solidarity care hope and moderate urgency support advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-014,Project for Pride in Living,,,,,0
TC025-WEB-013,TC025,Twin Cities Habitat for Humanity,2026-03-25,website,housing,education,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Energy-efficiency design framed as protection from high utility costs.,Hope care and reassurance support practical information.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-013,Twin Cities Habitat for Humanity,,,,,0
TC078-EVT-017,TC078,Jewish Community Action,2026-03-26,website,faith,service,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,3,3,3,2,0,0,2,0,2,0,mixed,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,volunteer;use_resource,specific,high,general_public,1,2,0,1,1,Host-home program responds to safety-driven relocation needs.,Care empathy solidarity reassurance and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-017,Jewish Community Action,JCA_HOST_HOME_2026,Host Home / Safety Support,recurring_service_session,Two adjacent sessions of same safety-support program.,1
TC058-WEB-026,TC058,Mid-Minnesota Legal Aid,2026-03-26,website,legal,service,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Leadership announcement presents organizational continuity/opportunity.,Low pride/hope typical of leadership announcement.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-026,Mid-Minnesota Legal Aid,,,,,0
TC058-WEB-027,TC058,Mid-Minnesota Legal Aid,2026-03-26,website,legal,service,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,use_resource;seek_legal_help,specific,low,general_public,0,0,0,1,1,New funding expands legal-service access for older adults.,Hope/reassurance linked to increased service capacity.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-027,Mid-Minnesota Legal Aid,,,,,0
TC064-WEB-014,TC064,The Advocates for Human Rights,2026-03-26,website,advocacy,legal,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,mixed,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,none,none,immigrants_refugees,0,1,1,1,0,Court relief is framed as protection of access to counsel and limits on transfers.,Reassurance and hope reflect institutional protection.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-014,The Advocates for Human Rights,,,,,0
TC078-EVT-018,TC078,Jewish Community Action,2026-03-27,website,faith,service,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2,1,0,1,0,3,3,3,2,0,0,2,0,2,0,mixed,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,volunteer;use_resource,specific,high,general_public,1,2,0,1,1,Second host-home session continues safety and relocation support.,Care empathy solidarity reassurance and urgency remain strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-018,Jewish Community Action,JCA_HOST_HOME_2026,Host Home / Safety Support,recurring_service_session,Two adjacent sessions of same safety-support program.,1
TC064-LI-004,TC064,The Advocates for Human Rights,2026-03-27,LinkedIn,advocacy,legal,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,1,2,1,1,1,0,0,0,1,2,1,mixed,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,"0,1","0,1","share_information,general","moderate,general_public",0,2,1,0,0,"The council is framed as a response to documented harms and rights concerns from Operation Metro Surge, supporting injustice, threat, harm, norm-violation, controllability, and collective-efficacy appraisals.","Moral outrage, solidarity, and defiance are the clearest affects, with lower fear, anxiety, grief, care, hope, and urgency.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-LI-004,The Advocates for Human Rights,,,,,0
TC078-EVT-019,TC078,Jewish Community Action,2026-03-28,website,faith,advocacy,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,2,3,0,3,1,0,1,0,0,0,3,3,0,explicit,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,protest;attend_event,specific,high,general_public,1,3,0,0,1,Movement participation is framed as opposition to authoritarian escalation.,Outrage solidarity defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-019,Jewish Community Action,,,,,0
TC058-WEB-028,TC058,Mid-Minnesota Legal Aid,2026-03-30,website,legal,service,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,,none,none,general_public,0,0,1,1,0,Settlement is framed as accountability and successful legal remedy.,Low outrage accompanies restrained satisfaction/pride in outcome.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-028,Mid-Minnesota Legal Aid,,,,,0
